3,3748	885,7396	3: Linkskurve Standardseitenhalter	0,0000
8,3593	433,4634	3: Linkskurve Standardseitenhalter	0,0000
11,9337	469,9248	3: Linkskurve Standardseitenhalter	0,0000
17,0210	448,4305	3: Linkskurve Standardseitenhalter	0,0000
21,4577	451,6712	3: Linkskurve Standardseitenhalter	0,0000
25,9474	518,9414	3: Linkskurve Standardseitenhalter	0,0000
			
