3,0374	443,0660	3: Linkskurve Standardseitenhalter	0,0000
7,8296	433,4634	3: Linkskurve Standardseitenhalter	0,0000
11,5909	360,3604	3: Linkskurve Standardseitenhalter	0,0000
16,3917	377,0739	3: Linkskurve Standardseitenhalter	0,0000
20,3536	330,0330	3: Linkskurve Standardseitenhalter	0,0000
24,1595	209,0301	3: Linkskurve Standardseitenhalter	0,0000
25,8973	oo	3: Linkskurve Standardseitenhalter	0,0000
			
