3,1824	749,6252	3: Linkskurve Standardseitenhalter	0,0000
7,7702	550,0550	1: Linker Standardseitenhalter	0,0000
11,0467	oo	1: Linker Standardseitenhalter	0,0000
15,6298	oo	3: Linkskurve Standardseitenhalter	0,0000
19,2320	-250,1876	1: Linker Standardseitenhalter	0,0000
20,1	oo	2: Rechter Standardseitenhalter	0,0000
21,5	oo	1: Linker Standardseitenhalter	0
