3,5000	442,8698	3: Linkskurve Standardseitenhalter	0,0000
8,4138	433,6513	3: Linkskurve Standardseitenhalter	0,0000
12,0494	469,9248	3: Linkskurve Standardseitenhalter	0,0000
17,0546	448,4305	3: Linkskurve Standardseitenhalter	0,0000
21,4974	425,7131	3: Linkskurve Standardseitenhalter	0,0000
26,0746	275,9382	3: Linkskurve Standardseitenhalter	0,0000
32,0063	199,9600	3: Linkskurve Standardseitenhalter	0,0000
			
